"assemblage","sequencing_depth","Method","expected_asvs","timepoint","diet_code","samples","total_reads","observed_asvs_pooled"
"D90__BL30",120000,"Rarefaction",45.1972879595481,"D90","BL30",14,835736,49
"D90__BL30",121000,"Rarefaction",45.2307362024493,"D90","BL30",14,835736,49
"D90__BL30",122000,"Rarefaction",45.2637818490075,"D90","BL30",14,835736,49
"D90__BL30",123000,"Rarefaction",45.2964321750889,"D90","BL30",14,835736,49
"D90__BL30",124000,"Rarefaction",45.328694275994,"D90","BL30",14,835736,49
"D90__BL30",125000,"Rarefaction",45.3605750734771,"D90","BL30",14,835736,49
"D90__BL30",126000,"Rarefaction",45.3920813196098,"D90","BL30",14,835736,49
"D90__BL30",127000,"Rarefaction",45.4232196029612,"D90","BL30",14,835736,49
"D90__BL30",128000,"Rarefaction",45.4539963533343,"D90","BL30",14,835736,49
"D90__BL30",129000,"Rarefaction",45.4844178462533,"D90","BL30",14,835736,49
"D90__BL30",130000,"Rarefaction",45.5144902083253,"D90","BL30",14,835736,49
"D90__BL30",131000,"Rarefaction",45.5442194212259,"D90","BL30",14,835736,49
"D90__BL30",132000,"Rarefaction",45.5736113260633,"D90","BL30",14,835736,49
"D90__BL30",133000,"Rarefaction",45.6026716277508,"D90","BL30",14,835736,49
"D90__BL30",134000,"Rarefaction",45.6314058983072,"D90","BL30",14,835736,49
"D90__BL30",135000,"Rarefaction",45.659819581936,"D90","BL30",14,835736,49
"D90__BL30",136000,"Rarefaction",45.6879179978138,"D90","BL30",14,835736,49
"D90__BL30",137000,"Rarefaction",45.7157063441459,"D90","BL30",14,835736,49
"D90__BL30",138000,"Rarefaction",45.7431897006488,"D90","BL30",14,835736,49
"D90__BL30",139000,"Rarefaction",45.7703730338697,"D90","BL30",14,835736,49
"D90__BL30",140000,"Rarefaction",45.7972611982744,"D90","BL30",14,835736,49
"D90__BL30",141000,"Rarefaction",45.8238589411455,"D90","BL30",14,835736,49
"D90__BL30",142000,"Rarefaction",45.8501709043448,"D90","BL30",14,835736,49
"D90__BL30",143000,"Rarefaction",45.876201627696,"D90","BL30",14,835736,49
"D90__BL30",144000,"Rarefaction",45.901955551932,"D90","BL30",14,835736,49
"D90__BL30",145000,"Rarefaction",45.9274370210755,"D90","BL30",14,835736,49
"D90__BL30",146000,"Rarefaction",45.9526502857013,"D90","BL30",14,835736,49
"D90__BL30",147000,"Rarefaction",45.9775995046965,"D90","BL30",14,835736,49
"D90__BL30",148000,"Rarefaction",46.0022887476935,"D90","BL30",14,835736,49
"D90__BL30",149000,"Rarefaction",46.0267219993365,"D90","BL30",14,835736,49
"D90__BL30",150000,"Rarefaction",46.0509031583472,"D90","BL30",14,835736,49
"D90__BL30",151000,"Rarefaction",46.0748360426951,"D90","BL30",14,835736,49
"D90__BL30",152000,"Rarefaction",46.0985243900587,"D90","BL30",14,835736,49
"D90__BL30",153000,"Rarefaction",46.1219718605946,"D90","BL30",14,835736,49
"D90__BL30",154000,"Rarefaction",46.1451820383869,"D90","BL30",14,835736,49
"D90__BL30",155000,"Rarefaction",46.168158435109,"D90","BL30",14,835736,49
"D90__BL30",156000,"Rarefaction",46.1909044888609,"D90","BL30",14,835736,49
"D90__BL30",157000,"Rarefaction",46.2134235692953,"D90","BL30",14,835736,49
"D90__BL30",158000,"Rarefaction",46.235718977204,"D90","BL30",14,835736,49
"D90__BL30",159000,"Rarefaction",46.2577939465485,"D90","BL30",14,835736,49
"D90__BL30",160000,"Rarefaction",46.2796516477851,"D90","BL30",14,835736,49
"D90__BL30",161000,"Rarefaction",46.3012951872744,"D90","BL30",14,835736,49
"D90__BL30",162000,"Rarefaction",46.3227276105175,"D90","BL30",14,835736,49
"D90__BL30",163000,"Rarefaction",46.3439519014971,"D90","BL30",14,835736,49
"D90__BL30",164000,"Rarefaction",46.3649709878852,"D90","BL30",14,835736,49
"D90__BL30",165000,"Rarefaction",46.3857877386717,"D90","BL30",14,835736,49
"D90__BL30",166000,"Rarefaction",46.4064049674064,"D90","BL30",14,835736,49
"D90__BL30",167000,"Rarefaction",46.4268254338936,"D90","BL30",14,835736,49
"D90__BL30",168000,"Rarefaction",46.4470518448116,"D90","BL30",14,835736,49
"D90__BL30",169000,"Rarefaction",46.467086854357,"D90","BL30",14,835736,49
"D90__BL30",170000,"Rarefaction",46.4869330668913,"D90","BL30",14,835736,49
"D90__BL30",171000,"Rarefaction",46.506593037421,"D90","BL30",14,835736,49
"D90__BL30",172000,"Rarefaction",46.5260692729292,"D90","BL30",14,835736,49
"D90__BL30",173000,"Rarefaction",46.5453642328527,"D90","BL30",14,835736,49
"D90__BL30",174000,"Rarefaction",46.5644803321422,"D90","BL30",14,835736,49
"D90__BL30",175000,"Rarefaction",46.5834199386818,"D90","BL30",14,835736,49
"D90__BL30",176000,"Rarefaction",46.6021853790645,"D90","BL30",14,835736,49
"D90__BL30",177000,"Rarefaction",46.6207789353895,"D90","BL30",14,835736,49
"D90__BL30",178000,"Rarefaction",46.6392028488186,"D90","BL30",14,835736,49
"D90__BL30",179000,"Rarefaction",46.6574593197303,"D90","BL30",14,835736,49
"D90__BL30",180000,"Rarefaction",46.675550508078,"D90","BL30",14,835736,49
"D90__BL30",181000,"Rarefaction",46.6934785357699,"D90","BL30",14,835736,49
"D90__BL30",182000,"Rarefaction",46.7112454857356,"D90","BL30",14,835736,49
"D90__BL30",183000,"Rarefaction",46.7288534045708,"D90","BL30",14,835736,49
"D90__BL30",184000,"Rarefaction",46.7463043018113,"D90","BL30",14,835736,49
"D90__BL30",185000,"Rarefaction",46.7636001514777,"D90","BL30",14,835736,49
"D90__BL30",186000,"Rarefaction",46.7807428934465,"D90","BL30",14,835736,49
"D90__BL30",187000,"Rarefaction",46.7977344332824,"D90","BL30",14,835736,49
"D90__BL30",188000,"Rarefaction",46.814576642883,"D90","BL30",14,835736,49
"D90__BL30",189000,"Rarefaction",46.8312713620809,"D90","BL30",14,835736,49
"D90__BL30",190000,"Rarefaction",46.8478203989141,"D90","BL30",14,835736,49
"D90__BL30",191000,"Rarefaction",46.864225530449,"D90","BL30",14,835736,49
"D90__BL30",192000,"Rarefaction",46.8804885028057,"D90","BL30",14,835736,49
"D90__BL30",193000,"Rarefaction",46.896611032984,"D90","BL30",14,835736,49
"D90__BL30",194000,"Rarefaction",46.9125948080172,"D90","BL30",14,835736,49
"D90__BL30",195000,"Rarefaction",46.928441487139,"D90","BL30",14,835736,49
"D90__BL30",196000,"Rarefaction",46.9441527019731,"D90","BL30",14,835736,49
"D90__BL30",197000,"Rarefaction",46.9597300556041,"D90","BL30",14,835736,49
"D90__BL30",198000,"Rarefaction",46.9751751252694,"D90","BL30",14,835736,49
"D90__BL30",199000,"Rarefaction",46.9904894621926,"D90","BL30",14,835736,49
"D90__BL30",2e+05,"Rarefaction",47.0056745915599,"D90","BL30",14,835736,49
"D90__BL30",201000,"Rarefaction",47.0207320134243,"D90","BL30",14,835736,49
"D90__BL30",202000,"Rarefaction",47.0356632034831,"D90","BL30",14,835736,49
"D90__BL30",203000,"Rarefaction",47.0504696134033,"D90","BL30",14,835736,49
"D90__BL30",204000,"Rarefaction",47.0651526712673,"D90","BL30",14,835736,49
"D90__BL30",205000,"Rarefaction",47.0797137819326,"D90","BL30",14,835736,49
"D90__BL30",206000,"Rarefaction",47.0941543276545,"D90","BL30",14,835736,49
"D90__BL30",207000,"Rarefaction",47.1084756690244,"D90","BL30",14,835736,49
"D90__BL30",208000,"Rarefaction",47.1226791439099,"D90","BL30",14,835736,49
"D90__BL30",209000,"Rarefaction",47.1367660702818,"D90","BL30",14,835736,49
"D90__BL30",210000,"Rarefaction",47.1507377445057,"D90","BL30",14,835736,49
"D90__BL30",211000,"Rarefaction",47.164595442147,"D90","BL30",14,835736,49
"D90__BL30",212000,"Rarefaction",47.1783404195003,"D90","BL30",14,835736,49
"D90__BL30",213000,"Rarefaction",47.1919739132359,"D90","BL30",14,835736,49
"D90__BL30",214000,"Rarefaction",47.205497140187,"D90","BL30",14,835736,49
"D90__BL30",215000,"Rarefaction",47.2189112990709,"D90","BL30",14,835736,49
"D90__BL30",216000,"Rarefaction",47.2322175697127,"D90","BL30",14,835736,49
"D90__BL30",217000,"Rarefaction",47.2454171138578,"D90","BL30",14,835736,49
"D90__BL30",218000,"Rarefaction",47.2585110755715,"D90","BL30",14,835736,49
"D90__BL30",219000,"Rarefaction",47.2715005817652,"D90","BL30",14,835736,49
"D90__BL30",220000,"Rarefaction",47.2843867417937,"D90","BL30",14,835736,49
"D90__BL30",221000,"Rarefaction",47.2971706485787,"D90","BL30",14,835736,49
"D90__BL30",222000,"Rarefaction",47.3098533787012,"D90","BL30",14,835736,49
"D90__BL30",223000,"Rarefaction",47.3224359923649,"D90","BL30",14,835736,49
"D90__BL30",224000,"Rarefaction",47.3349195343099,"D90","BL30",14,835736,49
"D90__BL30",225000,"Rarefaction",47.3473050335941,"D90","BL30",14,835736,49
"D90__BL30",226000,"Rarefaction",47.3595935040011,"D90","BL30",14,835736,49
"D90__BL30",227000,"Rarefaction",47.3717859448474,"D90","BL30",14,835736,49
"D90__BL30",228000,"Rarefaction",47.3838833400809,"D90","BL30",14,835736,49
"D90__BL30",229000,"Rarefaction",47.3958866597694,"D90","BL30",14,835736,49
"D90__BL30",230000,"Rarefaction",47.4077968598895,"D90","BL30",14,835736,49
"D90__BL30",231000,"Rarefaction",47.4196148827803,"D90","BL30",14,835736,49
"D90__BL30",232000,"Rarefaction",47.4313416566817,"D90","BL30",14,835736,49
"D90__BL30",233000,"Rarefaction",47.4429780968015,"D90","BL30",14,835736,49
"D90__BL30",234000,"Rarefaction",47.4545251052995,"D90","BL30",14,835736,49
"D90__BL30",235000,"Rarefaction",47.4659835714947,"D90","BL30",14,835736,49
"D90__BL30",236000,"Rarefaction",47.4773543722868,"D90","BL30",14,835736,49
"D90__BL30",237000,"Rarefaction",47.4886383716838,"D90","BL30",14,835736,49
"D90__BL30",238000,"Rarefaction",47.499836422184,"D90","BL30",14,835736,49
"D90__BL30",239000,"Rarefaction",47.5109493639468,"D90","BL30",14,835736,49
"D90__BL30",240000,"Rarefaction",47.5219780256622,"D90","BL30",14,835736,49
"D90__BL30",241000,"Rarefaction",47.5329232243759,"D90","BL30",14,835736,49
"D90__BL30",242000,"Rarefaction",47.5437857658349,"D90","BL30",14,835736,49
"D90__BL30",243000,"Rarefaction",47.5545664447809,"D90","BL30",14,835736,49
"D90__BL30",244000,"Rarefaction",47.5652660450907,"D90","BL30",14,835736,49
"D90__BL30",245000,"Rarefaction",47.5758853397822,"D90","BL30",14,835736,49
"D90__BL30",246000,"Rarefaction",47.5864250917524,"D90","BL30",14,835736,49
"D90__BL30",247000,"Rarefaction",47.5968860529954,"D90","BL30",14,835736,49
"D90__BL30",248000,"Rarefaction",47.6072689659479,"D90","BL30",14,835736,49
"D90__BL30",249000,"Rarefaction",47.6175745626145,"D90","BL30",14,835736,49
"D90__BL30",250000,"Rarefaction",47.6278035657227,"D90","BL30",14,835736,49
"D90__BL30",251000,"Rarefaction",47.6379566877459,"D90","BL30",14,835736,49
"D90__BL30",252000,"Rarefaction",47.6480346321518,"D90","BL30",14,835736,49
"D90__BL30",253000,"Rarefaction",47.6580380931496,"D90","BL30",14,835736,49
"D90__BL30",254000,"Rarefaction",47.6679677555884,"D90","BL30",14,835736,49
"D90__BL30",255000,"Rarefaction",47.6778242954159,"D90","BL30",14,835736,49
"D90__BL30",256000,"Rarefaction",47.6876083800111,"D90","BL30",14,835736,49
"D90__BL30",257000,"Rarefaction",47.6973206674919,"D90","BL30",14,835736,49
"D90__BL30",258000,"Rarefaction",47.706961808182,"D90","BL30",14,835736,49
"D90__BL30",259000,"Rarefaction",47.7165324435723,"D90","BL30",14,835736,49
"D90__BL30",260000,"Rarefaction",47.7260332071242,"D90","BL30",14,835736,49
"D90__BL30",261000,"Rarefaction",47.7354647240407,"D90","BL30",14,835736,49
"D90__BL30",262000,"Rarefaction",47.7448276117948,"D90","BL30",14,835736,49
"D90__BL30",263000,"Rarefaction",47.7541224796342,"D90","BL30",14,835736,49
"D90__BL30",264000,"Rarefaction",47.7633499297471,"D90","BL30",14,835736,49
"D90__BL30",265000,"Rarefaction",47.7725105562944,"D90","BL30",14,835736,49
"D90__BL30",266000,"Rarefaction",47.7816049457879,"D90","BL30",14,835736,49
"D90__BL30",267000,"Rarefaction",47.7906336781414,"D90","BL30",14,835736,49
"D90__BL30",268000,"Rarefaction",47.7995973255228,"D90","BL30",14,835736,49
"D90__BL30",269000,"Rarefaction",47.8084964530481,"D90","BL30",14,835736,49
"D90__BL30",270000,"Rarefaction",47.8173316194271,"D90","BL30",14,835736,49
"D90__BL30",271000,"Rarefaction",47.8261033755636,"D90","BL30",14,835736,49
"D90__BL30",272000,"Rarefaction",47.8348122664271,"D90","BL30",14,835736,49
"D90__BL30",273000,"Rarefaction",47.8434588302345,"D90","BL30",14,835736,49
"D90__BL30",274000,"Rarefaction",47.8520435982587,"D90","BL30",14,835736,49
"D90__BL30",275000,"Rarefaction",47.8605670956485,"D90","BL30",14,835736,49
"D90__BL30",276000,"Rarefaction",47.8690298415005,"D90","BL30",14,835736,49
"D90__BL30",277000,"Rarefaction",47.8774323484315,"D90","BL30",14,835736,49
"D90__BL30",278000,"Rarefaction",47.8857751227399,"D90","BL30",14,835736,49
"D90__BL30",279000,"Rarefaction",47.8940586650939,"D90","BL30",14,835736,49
"D90__BL30",280000,"Rarefaction",47.9022834698919,"D90","BL30",14,835736,49
"D90__BL30",281000,"Rarefaction",47.9104500262431,"D90","BL30",14,835736,49
"D90__BL30",282000,"Rarefaction",47.9185588169881,"D90","BL30",14,835736,49
"D90__BL30",283000,"Rarefaction",47.9266103194377,"D90","BL30",14,835736,49
"D90__BL30",284000,"Rarefaction",47.9346050055734,"D90","BL30",14,835736,49
"D90__BL30",285000,"Rarefaction",47.9425433420093,"D90","BL30",14,835736,49
"D90__BL30",286000,"Rarefaction",47.9504257891668,"D90","BL30",14,835736,49
"D90__BL30",287000,"Rarefaction",47.9582528032433,"D90","BL30",14,835736,49
"D90__BL30",288000,"Rarefaction",47.9660248345905,"D90","BL30",14,835736,49
"D90__BL30",289000,"Rarefaction",47.973742328618,"D90","BL30",14,835736,49
"D90__BL30",290000,"Rarefaction",47.9814057253913,"D90","BL30",14,835736,49
"D90__BL30",291000,"Rarefaction",47.9890154606662,"D90","BL30",14,835736,49
"D90__BL30",292000,"Rarefaction",47.996571964383,"D90","BL30",14,835736,49
"D90__BL30",293000,"Rarefaction",48.0040756626634,"D90","BL30",14,835736,49
"D90__BL30",294000,"Rarefaction",48.0115269758867,"D90","BL30",14,835736,49
"D90__BL30",295000,"Rarefaction",48.0189263206024,"D90","BL30",14,835736,49
"D90__BL30",296000,"Rarefaction",48.0262741081307,"D90","BL30",14,835736,49
"D90__BL30",297000,"Rarefaction",48.0335707455701,"D90","BL30",14,835736,49
"D90__BL30",298000,"Rarefaction",48.0408166353826,"D90","BL30",14,835736,49
"D90__BL30",299000,"Rarefaction",48.0480121758595,"D90","BL30",14,835736,49
"D90__BL30",3e+05,"Rarefaction",48.0551577606939,"D90","BL30",14,835736,49
"D90__BL30",301000,"Rarefaction",48.0622537794781,"D90","BL30",14,835736,49
"D90__BL30",302000,"Rarefaction",48.0693006174566,"D90","BL30",14,835736,49
"D90__BL30",303000,"Rarefaction",48.0762986559981,"D90","BL30",14,835736,49
"D90__BL30",304000,"Rarefaction",48.0832482719517,"D90","BL30",14,835736,49
"D90__BL30",305000,"Rarefaction",48.0901498382603,"D90","BL30",14,835736,49
"D90__BL30",306000,"Rarefaction",48.0970037242704,"D90","BL30",14,835736,49
"D90__BL30",307000,"Rarefaction",48.1038102950131,"D90","BL30",14,835736,49
"D90__BL30",308000,"Rarefaction",48.1105699118201,"D90","BL30",14,835736,49
"D90__BL30",309000,"Rarefaction",48.1172829324006,"D90","BL30",14,835736,49
"D90__BL30",310000,"Rarefaction",48.1239497101946,"D90","BL30",14,835736,49
"D90__BL30",311000,"Rarefaction",48.1305705954875,"D90","BL30",14,835736,49
"D90__BL30",312000,"Rarefaction",48.1371459344796,"D90","BL30",14,835736,49
"D90__BL30",313000,"Rarefaction",48.1436760703479,"D90","BL30",14,835736,49
"D90__BL30",314000,"Rarefaction",48.1501613421795,"D90","BL30",14,835736,49
"D90__BL30",315000,"Rarefaction",48.156602085972,"D90","BL30",14,835736,49
"D90__BL30",316000,"Rarefaction",48.1629986340131,"D90","BL30",14,835736,49
"D90__BL30",317000,"Rarefaction",48.1693513152732,"D90","BL30",14,835736,49
"D90__BL30",318000,"Rarefaction",48.1756604556334,"D90","BL30",14,835736,49
"D90__BL30",319000,"Rarefaction",48.1819263772326,"D90","BL30",14,835736,49
"D90__BL30",320000,"Rarefaction",48.1881493994994,"D90","BL30",14,835736,49
"D90__BL30",321000,"Rarefaction",48.1943298381074,"D90","BL30",14,835736,49
"D90__BL30",322000,"Rarefaction",48.2004680058363,"D90","BL30",14,835736,49
"D90__BL30",323000,"Rarefaction",48.2065642125895,"D90","BL30",14,835736,49
"D90__BL30",324000,"Rarefaction",48.2126187646825,"D90","BL30",14,835736,49
"D90__BL30",325000,"Rarefaction",48.2186319659932,"D90","BL30",14,835736,49
"D90__BL30",326000,"Rarefaction",48.2246041168837,"D90","BL30",14,835736,49
"D90__BL30",327000,"Rarefaction",48.2305355151561,"D90","BL30",14,835736,49
"D90__BL30",328000,"Rarefaction",48.2364264553182,"D90","BL30",14,835736,49
"D90__BL30",329000,"Rarefaction",48.2422772293921,"D90","BL30",14,835736,49
"D90__BL30",330000,"Rarefaction",48.248088126439,"D90","BL30",14,835736,49
"D90__BL30",331000,"Rarefaction",48.2538594327093,"D90","BL30",14,835736,49
"D90__BL30",332000,"Rarefaction",48.2595914316277,"D90","BL30",14,835736,49
"D90__BL30",333000,"Rarefaction",48.2652844040867,"D90","BL30",14,835736,49
"D90__BL30",334000,"Rarefaction",48.270938628091,"D90","BL30",14,835736,49
"D90__BL30",335000,"Rarefaction",48.2765543792172,"D90","BL30",14,835736,49
"D90__BL30",336000,"Rarefaction",48.2821319303008,"D90","BL30",14,835736,49
"D90__BL30",337000,"Rarefaction",48.2876715515626,"D90","BL30",14,835736,49
"D90__BL30",338000,"Rarefaction",48.2931735109022,"D90","BL30",14,835736,49
"D90__BL30",339000,"Rarefaction",48.298638073373,"D90","BL30",14,835736,49
"D90__BL30",340000,"Rarefaction",48.3040655018266,"D90","BL30",14,835736,49
"D90__BL30",341000,"Rarefaction",48.3094560566572,"D90","BL30",14,835736,49
"D90__BL30",342000,"Rarefaction",48.3148099957778,"D90","BL30",14,835736,49
"D90__BL30",343000,"Rarefaction",48.320127574609,"D90","BL30",14,835736,49
"D90__BL30",344000,"Rarefaction",48.3254090465673,"D90","BL30",14,835736,49
"D90__BL30",345000,"Rarefaction",48.3306546622539,"D90","BL30",14,835736,49
"D90__BL30",346000,"Rarefaction",48.3358646703425,"D90","BL30",14,835736,49
"D90__BL30",347000,"Rarefaction",48.3410393173735,"D90","BL30",14,835736,49
"D90__BL30",348000,"Rarefaction",48.3461788473201,"D90","BL30",14,835736,49
"D90__BL30",349000,"Rarefaction",48.3512835019831,"D90","BL30",14,835736,49
"D90__BL30",350000,"Rarefaction",48.3563535210892,"D90","BL30",14,835736,49
"D90__BL30",351000,"Rarefaction",48.3613891423258,"D90","BL30",14,835736,49
"D90__BL30",352000,"Rarefaction",48.3663906013305,"D90","BL30",14,835736,49
"D90__BL30",353000,"Rarefaction",48.3713581310922,"D90","BL30",14,835736,49
"D90__BL30",354000,"Rarefaction",48.3762919632779,"D90","BL30",14,835736,49
"D90__BL30",355000,"Rarefaction",48.3811923267386,"D90","BL30",14,835736,49
"D90__BL30",356000,"Rarefaction",48.3860594491448,"D90","BL30",14,835736,49
"D90__BL30",357000,"Rarefaction",48.3908935556042,"D90","BL30",14,835736,49
"D90__BL30",358000,"Rarefaction",48.3956948692905,"D90","BL30",14,835736,49
"D90__BL30",359000,"Rarefaction",48.4004636116951,"D90","BL30",14,835736,49
"D90__BL30",360000,"Rarefaction",48.4052000021588,"D90","BL30",14,835736,49
"D90__BL30",361000,"Rarefaction",48.4099042582023,"D90","BL30",14,835736,49
"D90__BL30",362000,"Rarefaction",48.4145765956179,"D90","BL30",14,835736,49
"D90__BL30",363000,"Rarefaction",48.4192172281858,"D90","BL30",14,835736,49
"D90__BL30",364000,"Rarefaction",48.4238263678209,"D90","BL30",14,835736,49
"D90__BL30",365000,"Rarefaction",48.4284042247431,"D90","BL30",14,835736,49
"D90__BL30",366000,"Rarefaction",48.4329510073834,"D90","BL30",14,835736,49
"D90__BL30",367000,"Rarefaction",48.4374669223056,"D90","BL30",14,835736,49
"D90__BL30",368000,"Rarefaction",48.4419521745405,"D90","BL30",14,835736,49
"D90__BL30",369000,"Rarefaction",48.4464069670667,"D90","BL30",14,835736,49
"D90__BL30",370000,"Rarefaction",48.4508315014677,"D90","BL30",14,835736,49
"D90__BL30",371000,"Rarefaction",48.4552259775092,"D90","BL30",14,835736,49
"D90__BL30",372000,"Rarefaction",48.459590593364,"D90","BL30",14,835736,49
"D90__BL30",373000,"Rarefaction",48.4639255455772,"D90","BL30",14,835736,49
"D90__BL30",374000,"Rarefaction",48.468231028937,"D90","BL30",14,835736,49
"D90__BL30",375000,"Rarefaction",48.4725072367762,"D90","BL30",14,835736,49
"D90__BL30",376000,"Rarefaction",48.4767543606298,"D90","BL30",14,835736,49
"D90__BL30",377000,"Rarefaction",48.4809725907036,"D90","BL30",14,835736,49
"D90__BL30",378000,"Rarefaction",48.4851621156347,"D90","BL30",14,835736,49
"D90__BL30",379000,"Rarefaction",48.4893231223095,"D90","BL30",14,835736,49
"D90__BL30",380000,"Rarefaction",48.4934557964083,"D90","BL30",14,835736,49
"D90__BL30",381000,"Rarefaction",48.4975603218429,"D90","BL30",14,835736,49
"D90__BL30",382000,"Rarefaction",48.5016368812605,"D90","BL30",14,835736,49
